arbe	1861841
gree	1844971
ccbg	726601
tetc	1840920
leo	818972
icpt	1270073
gtx	1735707
naac	1830063
ueic	101984
rgc	1829667
mass	1555279
ever	1640428
gilt	897322
abst	1071058
gte	1273441
ctv	1835378
xpof	1802156
blue	1293971
fsd	1494530
msc	1713334
avd	5981
mvbf	1277902
prts	1378950
lhc	1824153
cem	1488775
prth	1653558
insg	1022652
mpb	879635
etb	1308927
fcuv	1590418
bbsi	902791
sbnc	703904
reax	1862461
taco	1585583
rmt	912147
uxin	1729173
akya	1711933
ccne	736772
spir	1816017
dbo	1383058
srlp	1525287
qiwi	1561566
sfst	1090009
leap	1818346
rsvr	1824403
sd	1349436
rlyb	1739410
lxrx	1062822
lxfr	1096056
higa	1823776
rigl	1034842
arbk	1841675
troo	1412095
ke	1606757
fdus	1513363
pgen	1356090
bhb	743367
btaq	1815526
hio	910068
bbig	1717556
cpaa	1841137
spne	1637761
knte	1797768
vrdn	1590750
fulc	1680581
anik	898437
tcs	1411688
inve	1036044
enpc	1816261
ztr	836412
kltr	1432133
smbk	1038773
prpl	1643953
arta	1844840
fph	1574197
trc	96869
artna	863110
hql	884121
ficv	1855693
dibs	1600641
cpar	1848410
aomr	1766478
dgica	800457
muj	1053988
root	1788882
pspc	1843716
ormp	1176309
eglx	1854233
wald	1840199
gnty	1058867
noa	1368519
vpg	1487952
giix	1841080
djco	783412
twlv	1819498
tpgy	1819399
snii	1838359
grvy	1313310
rnlx	1811115
gthx	1560241
altg	1759824
ndac	1837067
cndb	1851961
wuyi	1687065
twnt	1835512
ppgh	1826333
icnc	1858351
cinr	1575051
ndls	1275158
abus	1447028
ptoc	1838238
gsqd	1837207
glbl	1838615
rmni	1635282
atax	1059142
mrns	1267813
scle	1838697
bbcp	1703956
sdhy	1812923
gbab	1495825
rfi	891290
ktf	839533
frxb	1840161
gmbt	1836190
rfmz	1817159
scu	1403256
slcr	1826553
pmo	900422
ll	1396033
ezoo	1752372
gfx	1823896
hcic	1829455
atro	8063
dhhc	1830188
epix	1633932
jcic	1822312
oepw	1824677
scob	1838431
acii	1838614
gate	1838513
acah	1836274
ngvc	1547459
lega	1834628
acro	1847891
spgs	1839127
slac	1834755
twni	1835881
fact	1838987
coli	1829615
fmiv	1842916
macc	1840148
ross	1841610
rxra	1840463
ocul	1393434
tioa	1846163
ehth	1333493
jro	1289213
zt	1849408
fmao	792966
tmdx	1756262
bkkt	1820302
tipt	1393726
zy	1645842
trtl	1847112
nfys	1850502
care	1829576
nxu	1828536
cpsi	1169445
senea	88948
pyr	1743344
litt	1848364
jri	1539337
enjy	1830180
blfy	1846017
bfz	1137391
plrx	1746473
thrx	1745020
adse	1879248
lian	1831283
asa	1230869
mpx	1129155
bsrr	1130144
alto	778164
twnd	1814215
jnce	1640455
ppt	827773
efr	1258623
brt	14846
fath	1836176
ikna	1835579
ois	1121484
stro	1382101
ciso	1777319
mhn	1038186
itegy	1579597
amnb	741516
mux	314203
bcsa	1873441
eft	1288992
cpz	1717457
ffa	1291334
svfc	1837240
nmg	1649752
maxn	1796898
vapo	1253176
nan	1074769
tlys	1524025
puyi	1750264
dtoc	1839998
hcar	1824846
sev	1840416
tkno	1850902
ooma	1327688
byts	1842566
abit	1095146
blze	1462056
faca	1839550
prvb	1695357
cste	1504379
miy	890393
hpf	1189740
sbow	351817
claa	1837739
hawel	46207
caf	1368493
fnch	1733257
stks	1399520
egan	1066194
piai	1819175
vel	1692376
sgu	1002590
dzsi	1101680
cznc	810958
lvlu	1780201
bgfv	1156388
laws	703604
prsr	1825473
gnog	1768012
kore	1855457
srg	1628063
omer	1285819
vuzi	1463972
vera	1831828
foun	1862068
pfdr	1839132
muds	1820727
kvsa	1841873
wejo	1864448
ctt	1341141
jfu	1619544
kron	1741830
crd-a	25475
aadi	1422142
phci	1620749
nsr	813639
sri	1043337
psag	1833235
gamb	1839799
vbiv	764195
wldn	1370450
sol	1417892
dcrd	1848959
dmtk	1651944
hyac	1819253
glad	1143513
nrdy	1819404
aef	846676
seznl	1662991
uve	891166
plmi	1840317
avdl	1012477
shbi	1035092
em	1834253
csta	1834032
ffntf	1783875
hcne	1843205
tnk	1419945
best	1709505
grts	1656634
fgpr	922358
sdac	1837248
min	826735
anac	1829558
tti	844965
actd	1842279
glo	1350869
tg	850429
tals	1827506
bhr	1574085
dsx	1318885
twcb	1845618
brw	826020
chpm	1785041
afb	1162027
igic	1794338
sier	1844135
enob	1527728
rrbi	1071236
bcov	1313275
zev	1802749
gbli	1494904
eskyf	1010559
ssaa	1830547
atha	1620463
argu	1865377
aggr	1842329
hmco	1829042
hix	1058239
dhca	1838163
stxs	1289340
maps	1779474
jmkj	1624140
allt	1365767
tpic	1455684
cydy	1175680
fof	1375340
inse	1615063
htpa	1828817
asg	786035
xxii	1347858
esm	1841420
fsrx	1834336
nodk	1681206
acdi	1850316
xpoa	1821742
dtrc	1182737
altu	1822366
ftsi	1529463
civb	944745
krnl	1832950
ctrn	1318484
ht	1063344
rrac	1860879
incr	1857030
kalv	1348911
rxst	1111485
btnb	1831236
cvlg	928658
hugs	1836894
jun	1838814
tyg	1268533
xos	1819493
xlo	1840233
gpac	1831979
atom	1420520
rent	1468327
aerg	879911
pmx	1181506
cova	1837160
cato	18255
tsib	1832737
itic	720858
chaa	1838293
pcb	1423869
skyt	1819974
gxii	1826669
bym	1181187
bsky	1846804
dnmr	1779020
krt	1758021
edd	1388141
frst	1325670
raas	1804583
dsm	855887
kmf	1500096
clsk	827876
casa	1333835
ymab	1722964
ghl	1282977
bdsi	1103021
cnd	1824301
dyn	1818794
areb	1648087
bh	1726173
blua	1831006
vrna	1657312
gdlc	1729997
tig	1801754
ezpw	876523
pshif	1538169
imux	1280776
fusn	1805890
klr	1719489
atto	1606457
gogn	1852940
grin	1725293
ejfa	1839434
fei	1556336
pmm	844790
ciig	1841338
crge	1277250
kiii	1826059
lgto	1883814
smmf	811808
aray	1138723
tufn	1757399
trda	1689375
dray	1852771
rmm	1771226
ntp	829365
zyme	1403752
free	1753706
whf	1552198
emo	1517518
ardc	1515324
utmd	706698
cncn	1191334
tinv	1820144
cto	23795
rdw	1819810
sor	91847
fanh	1413855
rdvt	1720116
klaq	1823323
spkb	1826435
tzps	1823481
aptm	1845550
dhbc	1838176
dnz	1830374
clrm	1831937
apyx	719135
allk	1564824
natr	275053
aehr	1040470
ampi	1835636
nr	71829
arrw	1835972
flme	1831481
lcaa	1841024
amtx	738214
ipvi	1839611
supv	1517399
pfl	1244183
anpcy	1620678
pmf	1140392
tmc	1798562
iii	1371489
ufi	100726
ello	946394
vtiq	1823884
kinz	1820875
nev	1469392
nsrcf	1302084
hear	1493761
lgvc	1879297
lptv	1643988
pfis	1056943
vtru	1805012
wpca	1836075
hbcp	1436425
gwrs	1434728
ttsh	1552800
aurc	1835856
axgn	805928
mlr	924822
chmx	1657045
cbnk	1419536
fwac	1847874
oric	1796280
mmt	809173
loop	1504678
cptk	1827899
stre	1838361
adex	1830029
hlg	1596964
ncz	1227857
myj	884216
kcgi	1865407
tei	909112
egy	894627
cnda	1851959
bnft	1576169
roni	1845437
warr	1820209
kbal	55772
mcr	851170
tmkr	1821606
tsvt	1860782
eypt	1314102
refi	1867949
nml	1562051
ggmc	1818880
fnlc	765207
ftcv	1829328
jgh	1615905
ader	1822912
uph	1770141
kodk	31235
irnt	1777946
ftaa	1832696
epwr	1825720
kair	1824171
pow	1829427
lkco	1487839
swet	1828914
pmgm	1837607
eac	1832765
tci	733590
ssss	1509470
gtpa	1837105
atcx	1751143
mdh	1823143
picc	1835800
ftvi	1844336
nvsa	1838433
oia	835333
jugg	1842609
atvc	1831874
tgan	1715768
iiii	1829889
baca	1869673
ftev	1839569
ryam	1597672
gpp	1635650
gcbc	1070524
disa	1838831
ftpa	1839972
aud	1067837
lndc	1005286
borr	1715497
txcb	1006840
true	1327318
cslt	1433714
bkt	832327
autl	1730463
hffg	1680873
hyi	1497186
nktx	1787400
ipvf	1839610
apei	1201792
jrs	1158289
rdus	1428522
afcg	1822523
bbw	1113809
lvra	1841383
aciu	1651625
gern	886744
onyx	1849548
pond	1842430
cnty	911147
bgr	1306550
tk	911971
pstl	1759774
advv	1698519
vacc	1828185
ocn	873860
rani	1856725
spro	1701108
ncac	1849475
vlgea	103595
rkta	1844363
bny	1137390
lsea	1721386
rpid	1380106
erc	1227073
mic	1845290
puck	1836100
hiti	1847409
phun	1665300
adma	1368514
vor	1817229
cveo	1590584
brbs	842717
hrzn	1487428
tcmd	1027838
gsaq	1823707
mtal	1853021
pegr	1847241
ioac	1854275
avnw	1377789
cffe	1839530
bgh	1521404
mci	275694
ff	1337298
gdnsf	1771706
scpl	1760717
ipax	1844452
ictsf	1010134
seovf	1491434
hlah	1826814
lqda	1819576
nca	818851
gth	1782594
clas	1826855
rlfty	1854078
ftci	1828161
cris	1108205
tcbx	1781730
ipva	1839608
adag	1818838
gtii	356590
eot	1454741
iacc	1844579
cru	1825497
fssi	1822862
migi	1218683
rlgt	1171155
ircp	1128173
apph	1807707
fct	1282850
dnac	1850270
bcbp	1228454
pfta	1853580
vpcb	1840792
axti	1051627
gobi	1854593
dnaa	1850266
bksy	1753539
sjt	319655
hpx	1809353
levl	1412707
mpaa	918251
cplp	1392326
mcbc	1053584
btbt	1710350
myfw	1327607
nbn	811831
mrsn	1442836
npab	1837929
hccc	1822935
rclf	1833498
aeri	1337553
sgc	95574
akba	1517022
uroy	1711570
slvr	1842644
mtac	1826667
dnab	1850271
xers	1867096
strs	885508
sar	1377936
kio	1515940
flya	1844650
aenz	1572621
dnad	1850272
oacb	1820931
nbtx	1760854
xbit	1626878
mta	1722606
vtnr	890447
tekk	1822027
asaq	1819510
lokm	1841585
unty	920427
pvbc	1778784
frbk	834285
expr	1483510
nl	72162
bkcc	1326003
alt	1326190
fll	891482
rvac	1846136
mon	1828325
mepw	1627452
hcii	1823033
orrcf	1390352
ddlx	1643194
ithx	1828852
vktx	1607678
th	1712189
scaq	1821812
bgt	1287480
otlk	1649989
aftr	1865975
bned	1634117
ssti	1351636
rei	1384195
lcut	874396
meka	1870258
sbt	1680379
hwel	1845013
fldm	1162194
pcq	1140411
rcky	895456
mgu	1326390
lovv	1605780
tars	1819790
vtgn	1411685
adal	1853928
fen	1284940
spxx	1338561
opt	1815620
cps	1320461
dxlg	813298
asts	1780312
ipha	1598599
silc	916793
bwc	1854863
ston	1753886
dnay	1850079
cdr	761648
dmys	1858327
mvt	897269
clim	1835713
nrac	1831964
lcap	1802450
thcp	1843993
gia	1844505
znte	1823652
aeac	1827392
amti	1801777
mixt	1576914
inaq	1862463
pcsb	1691337
tlmd	1791091
pbfs	1769663
ccrd	320340
nen	746514
uti	1261654
zyxi	846475
akic	1826574
myc	882152
iif	916618
msb	65172
dyns	1854270
vpv	895528
voxx	807707
ags	1593548
aht	1232582
gwii	1850487
sbii	1842729
sv	1822966
pcyo	276720
thtx	1512717
toac	1860482
taca	1826991
mcaa	1856995
cas	1822309
vate	1006837
svfb	1837238
zom	1684144
acev	1813658
pkbk	1315399
ahpa	1846253
dtrt	1865537
lcnb	1074902
cors	1842659
mqt	887394
lbti	1384135
acbm	1622996
dsaq	1871745
pfhd	1630856
pcct	1844149
dhx	1393883
htaq	1850038
fron	1842223
wrac	1855168
usct	1860514
ajx	1614806
blts	1827328
dpcs	1857803
irrx	1854795
shca	1848558
scvx	1794717
ctmx	1501989
biot	1825413
cbrg	1845149
iclk	1697818
mpra	1853436
fiac	1854480
nwpx	1001385
lhaa	1841948
ngl	1504461
rcfa	1870143
kaii	1825962
tsha	1806310
aspc	1836547
prog	1580063
svna	1850699
xfin	1852749
gan	1799332
flag	1855485
fbiz	1521951
boas	1838544
sunl	1821850
bhac	1851612
swag	1841800
akts	1584754
wwac	1853044
nuw	1450445
fvcb	1675644
lcw	1847577
wia	1254370
noac	1824888
ptic	1821075
iqmd	1850051
arbg	1823826
tris	1852736
vii	1826011
dtil	1357874
paqc	1830531
ueps	1041514
nat	1000177
gnac	1832250
fdbc	1098151
itq	1805508
ostr	1834226
vlat	1843091
tmac	1835236
shac	1820160
zwrk	1828438
neti	1587264
velo	1832371
ixaq	1852019
ldha	1842373
gbio	1733294
hwkz	1841144
plpc	80035
mue	1071899
vcxa	1848898
otmo	1842498
osi	1832136
pgss	1861541
evi	65312
sund	1171838
cvcy	1127371
psf	1498612
rmo	1757932
kmda	1567529
gnus	1355848
cnlhn	23426
mrmd	1522767
hypr	1833769
acnb	715579
frsg	1842883
cix	1049606
wprt	1370416
esq	1531031
zepp	1720446
mimo	1823882
acv	1636289
orrf	826154
uscb	1901637
xflt	1703079
nhhs	1503707
afaq	1841661
urg	1375205
powl	80420
shqa	1844908
eggf	1843973
nvec	724910
mnts	1781162
wilc	1030997
dbl	1525201
yi	1738906
fzt	1839824
cybe	768411
dms	1725134
giw	1848795
thrn	1844280
mulg	1629665
flmn	1703785
skya	1847152
next	1612720
gtyh	1682325
pipp	1822835
bkn	894242
cbay	1042074
eqha	1826729
glha	1841734
bwfg	1505732
nuo	878200
cyrn	1084577
scm	1551901
oyst	1720725
annx	1528115
pke	76267
nrim	1163370
twoa	1843988
cogt	1622229
ncmi	1377630
alpp	1606698
bcab	1826892
vra	1495320
evm	1177161
elms	1784168
twn	804123
xpax	1853397
idba	1824036
poetf	1437424
pck	1170300
cgen	1119774
grcl	1826492
sy	1758530
glsi	1799788
mfm	801961
maca	1835416
iso	1615055
pcom	1204413
altm	1692787
tsat	1845840
nbh	1178839
scor	1158172
agil	1790625
soi	1697500
sang	1753368
wavc	1849580
trca	1840353
isle	1837997
hoft	1077688
mdxl	1601280
meip	1262104
frw	1825739
hbp	1093082
avac	1836478
npv	897421
cntb	1835268
hudi	1791725
vntr	1705682
hexo	1690947
quad	1481792
emf	809708
kldi	1752474
batl	1282648
oca	1827669
scd	1270131
dwin	1812360
aris	1865187
hmtv	1567345
opp	1678130
plm	866028
jce	1385763
clls	1627281
mhi	1223026
cban	711669
fora	1829280
mav	1258943
ener	1855555
tsi	809559
vhaq	1823857
wimi	1770088
pht	1166258
lctx	876343
ednc	1864891
zeus	917470
hplt	1863181
frgi	1534992
dlca	1831928
fst	1815737
avte	1798749
rrgb	1171759
aft	1502573
selb	1453687
pirs	1583648
ghac	1806156
qd	1692705
wqga	1851174
fsbw	1530249
dbb	1383084
bite	1831270
edap	1041934
imrx	1790340
locc	1848323
rngr	1699039
opa	1843121
gldg	1538847
mlai	1851625
phyt	1848756
arte	1839990
ltmaq	1047716
cvgi	1290900
frtg	1602813
rchg	1817786
qfta	1830795
smih	1839185
gdo	1472341
cdaq	1851909
apac	1844981
vstm	1526119
kndi	1316517
tga	736744
tcac	1801602
nxp	883618
lmnr	1342423
pyxs	1782223
dals	1863294
clvs	1466301
iobt	1865494
pstx	1661460
crzn	1844635
alya	1734520
gvci	1858503
kopn	771266
fund	825202
czfs	739421
solo	1637736
kbrs	1411059
alco	3545
dmb	1565381
fins	1745059
ebon	1799290
srsa	1821682
talk	1803901
ibex	1720420
sabs	1833214
oria	1847416
bgsx	1838666
cvm	725363
seda	1846975
wrn	1364125
tbsa	1843764
cnf	1733868
kulr	1662684
aout	1808997
lgi	1278211
hqi	1140102
yrd	1631761
weys	106532
glre	1385613
ptmn	1372807
finw	1856365
xl	1772720
mrcc	1512931
cdro	1866782
catn	1632275
pfsw	1095315
odc	74046
bcml	1730984
vtn	883265
ftf	1233087
swkh	1089907
eex	1579214
bmac	1848020
dhy	1061353
imaq	1846235
ltrx	1114925
eod	1386067
nwfl	1013272
viao	1769116
wtcg	924396
tbnk	1447051
axu	1364128
gato	1517006
esea	1341170
fgbi	1408534
gacq	1846288
hbio	1123494
fif	1513789
tcfc	855874
fdeu	1646109
bbxia	1814974
emx	1285786
gpja	41091
cmpx	1738021
mxf	65433
plbc	1168455
evbn	842518
tron	1847513
fthm	1753162
wrmk	1609471
pbax	1870404
tsbk	1046050
nath	69733
mhld	1412100
obt	1754226
pana	1828989
aptx	1674365
nsl	1093428
vmga	1875943
vrca	1660334
cpss	889609
maqc	1844419
sdig	1856028
elym	1768446
cwbhf	1750155
arl	1102238
suns	1508171
cmls	1058623
jco	1686142
mitt	1514281
pkoh	76282
espr	1434868
camp	730255
aldx	1341235
ggt	921671
mrbk	1750735
clnh	1479681
fnwb	1556727
xoma	791908
nro	1261166
acaq	1869141
trhc	1651561
nksh	796534
rcel	1762303
ppta	1526243
rbtk	1594204
epm	1006655
pasg	1787297
gaegf	1810254
piii	1832511
myna	1850453
meac	1849902
atlo	1132651
swss	1838000
ctxr	1506251
rner	1854461
kplt	1785424
luna	1239819
empr	887396
efl	1701167
isaa	1845601
nc	789933
optn	1494650
cyt	1662244
hrow	1360214
etx	1563696
usak	883945
jof	859796
nsrpf	1536674
amsc	880807
glq	1316463
pine	1786117
brpm	1839360
abos	1576885
sera	1534969
infu	1337013
wbba	1787412
tpba	1847090
bsl	1486298
gmda	1600847
lnfa	1823575
vtaq	1822145
athx	1368148
emp	66901
cenq	1841425
hurc	315374
dsac	1823466
smts	1705259
pzc	1181504
oxus	1852973
grx	1391437
gapa	1839121
crecf	1478035
dla	1101396
goed	1810140
axdx	727207
fxe	1328598
kmph	1434647
apen	1251769
claq	1849820
pmvc	1807765
lazy	1721741
arck	1855886
uone	1041657
smsi	948708
ihit	1682811
fixx	1661998
dlhc	785557
hglb	1622148
chmg	763563
trec	7039
ovid	1636651
alpn	1626199
briv	1844211
aif	1526697
thac	1863685
zenv	1836934
bsvn	1746129
apn	1849011
fnvt	1857855
vwtr	830122
roc	1884516
afac	1849489
dune	1817232
ivh	1568292
pgrw	1833213
inka	1826671
wism	1756640
btcm	1517496
pqeff	1561180
dakt	915779
ksi	1843351
cia	24090
ltrpa	1606745
enj	71508
igi	1462586
wlfc	1018164
bpt	850033
necb	1847398
cvly	806279
sttk	1680367
mhh	1437226
mec	1766368
glop	1598655
sptk	1836259
riv	1501072
fuv	1558583
ngc	1843249
gf	858706
flc	1245648
gfor	1845459
evlo	1694665
wneb	1157647
pw	1532619
opbk	1722010
smmt	1599298
clbr	1847064
rmbi	1767837
actg	934549
lee	58361
oxsq	1259429
snda	1043000
niobf	1512228
istr	1602658
dhf	1057861
akus	1722271
hie	1519505
ft	833040
aaci	1844817
owlt	1816708
sama	1843100
lotz	1759008
panl	1606909
xair	1641631
vbf	5094
shmp	1465470
ehi	1228509
cclp	1449488
onds	1646188
bsaq	1851908
acrhf	1762359
enx	1177162
byrn	1354866
codx	1692415
cece	3197
hsaq	1814114
tsq	1499832
aprn	1701114
olma	1750284
immp	1506184
atxg	1650101
snfca	318673
cue	1645460
mram	1438423
srt	1031029
ship	1448397
vect	1836379
kirk	1056285
ntg	1490286
ctr	1547341
rain	1724979
ctic	891293
mlp	63330
sj	1753673
insi	30125
clpt	1285550
ear	1719395
hyb	825345
extn	1635881
plse	1625101
cofs	803164
npce	1528287
nunz	886093
rose	1870129
bnnr	1852332
foa	1828937
mg	1436126
rekr	1697851
lptx	1509745
teaf	1704299
apcx	1070050
jaqc	1817868
ger	1612875
wmpn	1828376
gnft	1757064
isba	842517
asxc	876378
eftr	1828522
pfmt	1550695
vlns	1859902
curi	1776909
spok	1289945
when	943535
impl	1445499
alpa	1842939
dgl	1383055
mnsb	1693577
vabk	1572334
linc	1286613
adn	1744494
prof	1628808
fncb	1035976
mile	1819035
inmb	1711754
hsbi	943033
ltry	1673481
wndw	1071840
fbio	1429260
dpls	866439
lyts	763532
mpa	891038
blng	1842384
ataq	1841004
aryd	1838821
mfin	1000209
fsfg	1435508
howl	1785530
pdsb	1472091
abgi	1833764
bwg	1504545
ocax	1820175
essa	1382230
prtk	1178711
blsa	1823200
nanx	883107
hlan	844959
mist	1408443
spe	897802
racb	1819724
hbb	1709164
pim	830622
arye	1852432
bwmn	1847590
niq	1564584
fat	1705012
asax	1824211
cdxc	1386570
ssbk	1689731
qipt	1540013
sien	1551693
cmcm	1597835
nref	1786248
rico	1842219
esca	33488
ccai	1846968
mgta	1690585
mita	1847440
ide	1417802
cloe	1849058
mlac	1807594
agfy	1800637
ckpt	1651407
xyf	1725033
apmi	1857662
slgl	1684693
nny	818850
piivx	1557265
amci	1843724
bmea	1840439
bgx	1504234
rgco	1069533
harp	1708493
ram	1841867
chn	845379
ctrm	1720161
cmct	908311
lhdx	1652724
new	1726189
gceh	748790
ptrs	832090
cbh	1701809
inzy	1693011
pdlb	1874071
usx	923571
via	1606268
mynz	1874252
sirc	1756704
cwgl	1562151
nmtr	1551986
acp	1503290
calb	1752036
asps	1462418
sgii	1869824
sncr	1131554
smti	714256
mogo	1602842
glta	1852767
thcc	1441082
ampy	1533924
pfd	868578
thca	1773087
vmd	1729149
sqz	1604477
prbm	1848165
gsqb	1849280
sbev	1553788
synl	95953
tela	1561921
qmco	709283
nls	1078207
msd	904112
csse	1679063
flac	1828326
abti	1442999
omeg	1832010
pwod	716605
tnp	1166663
basi	1330016
jspr	1788028
atos	1488039
xela	1620179
ljaq	1825437
nak	1164771
rvsb	1041368
cybn	1833141
czwi	1367859
pxlw	1040161
samg	1549966
hwbk	893847
dnif	1059213
frevs	36840
smlp	1549922
mn	1524223
celc	1603454
jatt	1855644
crnt	1119769
mtrx	866273
epzm	1571498
agle	1636282
ung	1376227
aty	1861233
mymd	1321834
cik	810766
chra	1730346
belfa	729580
iber	1835205
pcyg	50471
mesa	810332
clnn	1822791
invu	862651
eose	1805077
fnwd	919864
bset	10329
rdcm	1016838
fxy	1353613
bta	1343793
pepl	1873324
cvrx	1235912
pavm	1624326
scma	1863428
pbpb	1195734
dmf	839122
bbq	1021270
evg	1287498
lchd	1715433
dbvt	1613780
mcn	1289868
shpw	1784851
uihc	1401521
bwac	1821146
hmbl	1119190
stsa	1692830
gmgi	1437925
fstr	352825
sos	1346610
hyw	1785680
hdsn	925528
sal	1060219
naz	892992
ctso	1175151
mmnff	1776932
enz	316253
nmmc	1819157
dmaq	1857086
twin	100378
gne	1528356
plxp	1497504
og	1829949
heq	1496749
nbst	1831978
pebk	1093672
mhf	830487
gau	1377757
dmo	1478102
sach	1682220
qtnt	1596946
hrtg	1598665
yj	1759614
pmts	1641614
utrs	1452965
iga	1332943
fcco	932781
surf	1718108
meoa	1859310
sevn	1452477
nhs	1487610
ebac	1841258
immr	1058811
drrx	1082038
kvhi	1007587
ffnw	1401564
jpt	1679033
dbp	1383057
lion	1845991
cntq	1847986
urgn	1668243
jhs	759866
rvp	946563
genc	64472
gnta	1838716
kf	748691
osg	75208
cydvf	1394039
ncna	1709626
gramf	1876945
eml	31107
rell	355948
usdp	1610682
emyb	1449794
ccts	1865861
lybc	816332
aneb	1815974
fgovf	1064052
tour	1597095
lsac	1869365
ovly	1431567
imcc	1792030
mtem	1183765
ffmgf	1641229
mbcn	836147
jill	1687932
sbtx	1671858
sidu	1879726
hysr	1481028
chwa	1842356
sft	1762322
fmn	1199004
freq	1703647
sqns	1383395
ohaa	1870778
amam	1836056
iin	88790
func	763907
cmcl	766011
vmm	895658
thm	1134115
usas	1286973
imbi	870826
glaq	1823383
leat	1456189
strt	933034
ebmt	1478454
crtx	1662774
eigr	1305253
cee	860489
bkep	1392091
inod	903651
ctgo	1502377
banx	1578987
bene	1828735
evoj	1834342
srl	16859
dkdca	1849380
bsbk	1787414
mtnb	1582554
crmd	1410098
vnja	1532383
tmrc	1445942
alid	1575295
flxs	37472
nrxp	1719406
lake	798081
nlit	1854963
ngs	1084991
wve	1631574
brez	1817640
life	1339970
ocx	1642380
btcy	1630113
bgsf	1474903
tuem	878726
goro	1160791
oily	1367408
cwco	928340
ftco	1828377
mbtc	1837344
ovbc	894671
fraf	723646
any	1591956
fpl	1589420
dhac	1864531
smap	1863990
liby	1880151
jsd	1509253
wea	1163792
lrmr	1374690
ifrx	1708688
viot	1742770
ata	1825254
ecf	793040
tffp	1733413
tllyf	1689382
kwac	1823086
glli	1888734
ebet	1829966
fkys	737875
hlxa	1821586
sdsya	1163609
grrb	1126961
uoli	1081834
lmst	1358356
cpkf	847538
plg	1095052
gaia	1089872
hmlp	1603016
jhi	759828
mpv	831655
pfo	882071
rocg	1855447
tast	809248
drio	1533998
asur	884144
bfin	1303942
gvxxf	1490596
auid	1534154
erlff	1271554
clpe	1093061
fnrn	1114927
nyc	1595527
lgvn	1721484
brag	1867834
agd	1362481
ubfo	1137547
lvtx	1840748
bmaq	1867757
fngr	1602409
mntx	1302028
clpr	1649096
gp	1584547
pono	1855631
gfed	1046203
ih	1814423
oxac	1861622
whg	1165002
giac	1853314
cidm	1173204
sonx	1407973
mtry	1860663
emkr	808326
unb	706863
armp	921114
cxe	845606
tgvc	1865191
irme	1839133
achl	1830749
vev	1834975
fatp	1865045
nxtc	1661059
winv	1854463
uexcf	1289028
adra	1823584
gsv	1321847
vhc	1082324
mdxh	1872529
cfbk	1070680
pnrg	56868
gggv	1856519
hzn	1637655
lomlf	1509397
sybx	1527599
phd	1305767
advm	1501756
mnp	894351
sppp	1539190
chmi	1571776
xgn	1274737
lark	1141688
sesn	1485003
kxin	1713539
sbfg	767405
tjbh	1499785
lucd	1799011
crdv	1084551
macu	1805795
fxnc	719402
sga	886136
gbox	1419275
krmd	704440
ae	2178
qnbc	750558
svra	1160308
jmac	1874259
icad	749660
cbfv	1605301
drtt	1340476
jyac	1824119
iti	350868
epsn	1726126
reve	1853651
fcap	1070296
smid	924719
arc	1305168
amao	1843656
opnt	1385508
fcrd	1464963
dcf	1627854
scph	1604950
otra	1821318
ihd	1496292
litb	1523836
bdtx	1701541
ortx	1748907
nnbr	918541
wstg	945983
xspa	1410428
nkg	1177219
iaf	779336
cgo	1285650
altb	1642365
qrhc	1442236
glee	1843248
mlyf	1801762
cei	1309082
aeha	1869974
earn	1560672
ofs	1487918
eucr	1822929
reemf	1419806
dbe	1383062
rocr	1839412
vinc	1796129
bedu	1696355
pwfl	1774170
bblr	1873722
crdf	1213037
mktw	1805651
snse	1829802
smwpy	1455634
lmao	1831868
smm	1534293
pai	75398
ntz	900391
otec	1846809
fenc	1211583
asc	1577437
ggz	1585855
mgf	811922
vsac	1883983
gfasy	1389207
inlb	1500123
awh	926617
ivda	1397183
frla	1849294
mreo	1719714
nmt	897419
ofed	1501078
bway	1505065
sbi	882300
ahg	1702318
smed	898770
rmi	1746967
opof	740971
lfmd	948320
bcv	9521
ozsc	1679817
dare	1401914
nvve	1836875
srax	1538217
rphm	1637715
ctg	23111
mlvf	1550603
prov	1010470
vygr	1640266
rdhl	1553846
vrdr	1506929
ivac	1001902
trtk	1560905
nim	890119
byfc	1001171
rdi	716634
kfs	1072627
alzn	1677077
ds	1175483
enbp	1437479
wei	1734902
tmpm	1823524
elvt	1651094
cncg	1005101
erh	1279014
galt	1133416
avhi	1844507
mpvdf	1004530
slnh	64463
aveo	1325879
pflc	1093728
tcrx	1783328
jfin	1743102
rbkb	1751783
issc	836690
liqt	1307579
brcn	1158399
jakk	1009829
gnss	924383
seav	1763660
rfm	1790177
vrar	1854445
ksm	846596
swz	813623
mmlp	1176334
seel	1017491
fosyf	1336835
asys	720500
intg	69422
ntic	875582
jg	1737339
efsi	880641
nltx	1404644
nymx	1018735
cfrx	1478069
bctx	1610820
stal	1614556
sldb	1707502
gdl	1378701
armc	1415813
evf	1070732
dlng	1578453
cmtv	718413
hgen	1293310
eq	1746466
xnet	1510593
aubn	750574
hrbr	899394
adoc	1824884
mnov	1226616
wmc	1465885
btx	748592
hmnf	921183
prt	1724009
ljpc	920465
beem	1398805
cwbc	1051343
oiim	1095348
cmpo	1823144
intt	1036262
pays	1496443
pni	1170311
hnw	1388126
anvs	1477845
rpmt	1437283
cmu	809844
sppi	831547
ugro	1706524
acu	2098
ades	1515156
bysi	1677940
